Name,Origin_Season,Origin_League,Pre_PL_G_A,Pre_PL_npxG,Pre_PL_xA,Finishing_Overperf,League_Quality_Score,Season_Control,PL_Raw_GA,PL_NP_GA,Pre_PL_Shots_p90,Pre_PL_KeyPasses_p90,Origin_League_Avg_xG_p90,Origin_League_Avg_xA_p90,Origin_League_Avg_Shots_p90,Origin_League_Avg_KP_p90
Nicolas Jackson,2223,ESP-La Liga,0.8905380333951763,0.476597675600941,0.2305967904323218,0.1833435673619134,1.0,2022,0.6068133427963095,0.6068133427963095,2.282003710575139,1.2244897959183674,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Nicolas Pepe,1819,FRA-Ligue 1,0.8910891089108911,0.3680846572817579,0.2802434658194103,0.2427609858097229,0.8,2018,0.4453240969816922,0.400791687283523,3.1863186318631866,1.8901890189018904,0.1243901930736094,0.08050706381799401,1.1828251365352067,0.83945176246747
Nicolo Zaniolo,2223,ITA-Serie A,0.0993377483443708,0.4006008346817943,0.0889690617555814,-0.3902321480930049,0.9,2022,0.2195121951219512,0.2195121951219512,2.781456953642384,0.794701986754967,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Nicolás Domínguez,2223,ITA-Serie A,0.194216659473457,0.0820261986992922,0.1347121923846781,-0.0225217316105132,0.9,2022,0.2333117303953337,0.2333117303953337,1.6314199395770392,1.3983599482088909,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Nicolás Otamendi,1415,ESP-La Liga,0.1740812379110251,0.0902752539168185,0.0023564477802418,0.0814495362139647,1.0,2014,0.0336700336700336,0.0336700336700336,0.5802707930367504,0.08704061895551257,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Nordin Amrabat,1516,ESP-La Liga,0.0883218842001962,0.1170852061788806,0.2281427332606821,-0.2569060552393665,1.0,2015,0.1273584905660377,0.1273584905660377,2.296368989205103,1.5014720314033365,0.12593999927826008,0.09407751956217439,1.09916863848029,0.8087244986184323
Nyom,1415,ESP-La Liga,0.0301003344481605,0.0216238310990425,0.0528644867222693,-0.0443879833731513,1.0,2014,0.0362464760370519,0.0362464760370519,0.3311036789297659,0.6020066889632107,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Nélson Semedo,1920,ESP-La Liga,0.1287553648068669,0.0289562743460927,0.0971185372015181,0.002680553259256,1.0,2019,0.0601202404809619,0.0601202404809619,0.34334763948497854,0.5150214592274678,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Odsonne Edouard,1617,FRA-Ligue 1,0.1624548736462094,0.2549348750726625,0.0317675788426227,-0.1242475802690758,0.8,2016,0.3463441451346893,0.3463441451346893,1.787003610108303,0.6498194945848376,0.11869735333391775,0.08309402362739356,1.1412417079388386,0.828458156011306
Ola Aina,1920,ITA-Serie A,0.0867888138862102,0.0175785017895836,0.0979893571466365,-0.02877904505001,0.9,2019,0.1006336190831159,0.1006336190831159,0.5207328833172613,0.9546769527483124,0.14006362798283753,0.0933927030281109,1.3346376392847148,0.9836501880881074
Ola Aina,2223,ITA-Serie A,0.2076124567474048,0.084670851567831,0.2153964527595827,-0.0924548475800088,0.9,2022,0.1040462427745664,0.1040462427745664,0.8304498269896194,1.245674740484429,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Oliver Burke,1920,ESP-La Liga,0.1287553648068669,0.1701762170287033,0.0842921263558286,-0.125712978577665,1.0,2019,0.1415094339622641,0.1415094339622641,1.351931330472103,0.38626609442060084,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Orel Mangala,2021,GER-Bundesliga,0.1706161137440758,0.0494944545665482,0.0742655981605722,0.0468560610169553,1.0,2020,0.1138519924098671,0.1138519924098671,1.066350710900474,0.8530805687203792,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Oriol Romeu,1415,GER-Bundesliga,0.0,0.0197085179338398,0.0074562721006548,-0.0271647900344946,1.0,2014,0.0563204005006257,0.0563204005006257,0.581270182992465,0.24219590958019374,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Pablo Fornals,1819,ESP-La Liga,0.1810136765888978,0.1417884220648632,0.1956909974888626,-0.156465742964828,1.0,2018,0.2876712328767123,0.2876712328767123,2.063555913113435,1.66532582461786,0.12773521229726004,0.08721335091482774,1.1269658990737732,0.8146893534642401
Pape Souaré,1415,FRA-Ligue 1,0.0,0.005187269393549,0.0237428071074545,-0.0289300765010036,0.8,2014,0.0298309579052038,0.0298309579052038,0.2818371607515658,0.2818371607515658,0.11263332617924589,0.07415190993983715,1.079115209499508,0.7521590630429674
Pascal Groß,1617,GER-Bundesliga,0.296269202633504,0.1120159607421506,0.2537136681135349,-0.0694604262221814,1.0,2016,0.4531722054380664,0.4229607250755287,1.6788588149231896,3.226042428675933,0.12792494903822196,0.09548182894179166,1.1572051628127962,0.8665434814759735
Pau Torres,2223,ESP-La Liga,0.0294599018003273,0.0624122437022614,0.0334554412897597,-0.0664077831916937,1.0,2022,0.0729631130928253,0.0729631130928253,0.353518821603928,0.4124386252045827,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Paul Pogba,1516,ITA-Serie A,0.5966191581040768,0.2183876521786613,0.2118169969360797,0.1664145089893357,0.9,2015,0.3108211818879509,0.3108211818879509,3.699038780245276,1.6108717268810075,0.11886122650566028,0.08384798263254045,1.2196197915979665,0.9066927272927565
Pedro,1415,ESP-La Liga,0.7091267235718977,0.4612955177791089,0.3802014404732932,-0.1323702346805044,1.0,2014,0.3930131004366812,0.3930131004366812,2.2455679579776757,1.4773473407747868,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Pedro Obiang,1415,ITA-Serie A,0.1298701298701298,0.127665954974613,0.0872455132435765,-0.0850413383480597,0.9,2014,0.0841908325537885,0.0841908325537885,0.974025974025974,0.974025974025974,0.12315198221923442,0.08455125186280919,1.2475606469571767,0.9252732097297275
Philippe Coutinho,2021,ESP-La Liga,0.5397301349325337,0.5788570796062742,0.091728254359612,-0.1308551990333525,1.0,2020,0.12,0.12,3.778110944527736,0.8095952023988006,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Pierre-Emerick Aubameyang,1718,GER-Bundesliga,1.0133708655876144,0.8627988850562862,0.16202206726669,-0.0114500867353619,1.0,2017,0.8868613138686132,0.7554744525547445,3.736805066854328,1.0133708655876144,0.13286080357998578,0.09269296803779477,1.2226088901378205,0.8894400372673373
Pierre-Emile Højbjerg,1516,GER-Bundesliga,0.070754716981132,0.0815686680385315,0.0173570375169082,-0.0281709885743077,1.0,2015,0.0,0.0,1.5566037735849056,0.49528301886792453,0.1341355742987374,0.09476531557322125,1.2186105685725066,0.8987283846659974
Ragnar Klavan,1516,GER-Bundesliga,0.0,0.0212789354174206,0.0134255356316738,-0.0347044710490944,1.0,2015,0.0,0.0,0.2906350914962325,0.22604951560818085,0.1341355742987374,0.09476531557322125,1.2186105685725066,0.8987283846659974
Raphael Varane,2021,ESP-La Liga,0.0662251655629139,0.090332313298883,0.0056415967279366,-0.0297487444639057,1.0,2020,0.0,0.0,0.5960264900662252,0.13245033112582782,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Raphinha,1920,FRA-Ligue 1,0.4230317273795534,0.2427270421900564,0.250568701218065,-0.070264016028568,0.8,2019,0.5698607007176023,0.5698607007176023,2.2737955346651,2.2737955346651,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Rasmus Højlund,2223,ITA-Serie A,0.5362946912242686,0.5015571605321322,0.0926628250644854,-0.0579252943723489,0.9,2022,0.4886877828054298,0.4886877828054298,2.6327193932827733,1.170097508125677,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Rayan Ait Nouri,1920,FRA-Ligue 1,0.1392111368909512,0.0165495177052413,0.0446404234707148,0.078021195714995,0.8,2019,0.1272984441301273,0.1272984441301273,0.27842227378190254,0.6264501160092807,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Raúl Jiménez,1415,ESP-La Liga,0.4838709677419354,0.4416446823386414,0.3392082176381542,-0.2969819322348602,1.0,2014,0.5727012408526885,0.5154311167674196,2.7419354838709675,1.2903225806451613,0.12266772239344242,0.083810392042771,1.109812637984015,0.7834857559084347
Remo Freuler,2021,ITA-Serie A,0.16507703595011,0.0663866248782601,0.1305267173094471,-0.0318363062375972,0.9,2020,0.0,0.0,0.6603081438004402,0.9904622157006603,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Renan Lodi,2021,ESP-La Liga,0.2432432432432432,0.0585171324578491,0.1525876792399464,0.0321384315454476,1.0,2020,0.0402504472271914,0.0402504472271914,0.8918918918918919,0.9729729729729729,0.11837934465631214,0.07949886487748277,1.0114392809538189,0.7308285720469622
Ricardo Pereira,1617,FRA-Ligue 1,0.2622632345798931,0.06549396673819,0.1502876383383161,0.0464816295033869,0.8,2016,0.2301054650047938,0.2301054650047938,0.8305002428363284,1.267605633802817,0.11869735333391775,0.08309402362739356,1.1412417079388386,0.828458156011306
Roberto Firmino,1415,GER-Bundesliga,0.5237932214994865,0.2810648824631892,0.2772980540874772,-0.03456971505118,1.0,2014,0.7630922693266833,0.7630922693266833,2.9270797672030127,2.095172885997946,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Rodri,1819,ESP-La Liga,0.1309090909090909,0.0918176233836195,0.0483284320479089,-0.0092369645224376,1.0,2018,0.1808681672025723,0.1808681672025723,0.8836363636363636,0.5563636363636363,0.12773521229726004,0.08721335091482774,1.1269658990737732,0.8146893534642401
Rodrigo,1920,ESP-La Liga,0.5177824267782427,0.3403709795536419,0.2729509578857992,-0.0955395106611983,1.0,2019,0.6303501945525292,0.6303501945525292,1.9299163179916319,1.3179916317991633,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Romain Perraud,2021,FRA-Ligue 1,0.2866242038216561,0.0777656950270104,0.0896643020722801,0.1191942067223654,0.8,2020,0.1954397394136807,0.1954397394136807,1.232484076433121,1.0318471337579618,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Ross Barkley,2223,FRA-Ligue 1,0.5934065934065934,0.4550794312771369,0.2490350152724064,-0.1107078531429499,0.8,2022,0.3083365055196041,0.3083365055196041,3.758241758241758,2.967032967032967,0.13535208715905508,0.09470209454725483,1.139376874087895,0.8425136237516067
Ryan Gravenberch,2223,GER-Bundesliga,0.0,0.1323922423458529,0.0622327353953749,-0.1946249777412279,1.0,2022,0.0806451612903225,0.0806451612903225,1.8785578747628084,1.537001897533207,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
Sasa Lukic,2223,ITA-Serie A,0.1507537688442211,0.0897094884409976,0.1009577423352841,-0.0399134619320606,0.9,2022,0.08130081300813,0.08130081300813,1.2060301507537687,1.2814070351758793,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Sead Kolasinac,1617,GER-Bundesliga,0.3474903474903475,0.1046629945979486,0.1234929957768689,0.1193343571155299,1.0,2016,0.2506963788300835,0.2506963788300835,0.7384169884169884,0.9990347490347491,0.12792494903822196,0.09548182894179166,1.1572051628127962,0.8665434814759735
Sebastian Prödl,1415,GER-Bundesliga,0.2067777139574957,0.1162229157183993,0.059264362594439,0.0312904356446573,1.0,2014,0.1014656144306651,0.1014656144306651,0.9821941412981046,0.2067777139574957,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Sergio Reguilón,1920,ESP-La Liga,0.2151394422310757,0.0882063867205167,0.1468452542233633,-0.0199121987128043,1.0,2019,0.1195748449955713,0.1195748449955713,1.00398406374502,1.4342629482071714,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Sergio Rico,1718,ESP-La Liga,0.0,0.0,0.0,0.0,1.0,2017,0.0,0.0,0.0,0.0,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Shinji Okazaki,1415,GER-Bundesliga,0.4843918191603875,0.3175254497352278,0.105710269851195,0.0611560995739647,1.0,2014,0.2137767220902612,0.2137767220902612,1.9052744886975244,0.8396124865446717,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Shkodran Mustafi,1516,ESP-La Liga,0.0671140939597315,0.0516003922203043,0.0401352752850159,-0.0246215735455887,1.0,2015,0.158311345646438,0.158311345646438,0.7382550335570469,0.1342281879194631,0.12593999927826008,0.09407751956217439,1.09916863848029,0.8087244986184323
Sofiane Boufal,1516,FRA-Ligue 1,0.5742237345810293,0.1265187133998882,0.3189187098384816,0.1287863113426594,0.8,2015,0.0825688073394495,0.0825688073394495,1.9140791152700978,2.756273925988941,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Sofiane Boufal,1819,ESP-La Liga,0.2554399243140965,0.1494766533191517,0.154379251718789,-0.0484159807238442,1.0,2018,0.2412868632707774,0.2412868632707774,2.1712393566698203,1.7029328287606436,0.12773521229726004,0.08721335091482774,1.1269658990737732,0.8146893534642401
Sofiane Feghouli,1516,ESP-La Liga,0.1436552274541101,0.2024096528964573,0.216853642912027,-0.2756080683543743,1.0,2015,0.5222437137330754,0.5222437137330754,1.5802075019952115,1.8675179569034317,0.12593999927826008,0.09407751956217439,1.09916863848029,0.8087244986184323
Sofyan Amrabat,2223,ITA-Serie A,0.0446428571428571,0.0178164725574398,0.0361300773719059,-0.0093036927864886,0.9,2022,0.0,0.0,0.5803571428571429,0.5803571428571429,0.1284096390494249,0.09071888897915764,1.2476647081505758,0.8966142953968871
Sokratis,1718,GER-Bundesliga,0.0757575757575757,0.0447659325701269,0.008360310669311,0.0226313325181377,1.0,2017,0.1228389444949954,0.1228389444949954,0.5681818181818182,0.1893939393939394,0.13286080357998578,0.09269296803779477,1.2226088901378205,0.8894400372673373
Son Heung-Min,1415,GER-Bundesliga,0.5075921908893709,0.2083596621524873,0.106759648689285,0.1924728800475985,1.0,2014,0.4054054054054054,0.4054054054054054,2.459869848156182,1.5227765726681128,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Steve Mounie,1617,FRA-Ligue 1,0.5389221556886228,0.368515184662866,0.0913909016824621,0.0790160693432946,0.8,2016,0.3891891891891891,0.3891891891891891,3.3286368439591407,0.7608312786192322,0.11869735333391775,0.08309402362739356,1.1412417079388386,0.828458156011306
Sven Botman,2021,FRA-Ligue 1,0.0,0.0219207542701741,0.006850995188081,-0.0287717494582552,0.8,2020,0.0,0.0,0.4349139232860163,0.13591060102688007,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Sébastien Haller,1819,GER-Bundesliga,0.9926470588235294,0.4723984111264786,0.3046534642549779,0.2155951834420728,1.0,2018,0.3202846975088968,0.3202846975088968,2.233455882352941,1.5716911764705883,0.14758824081155159,0.10392209175493067,1.2724372874068033,0.9190828295368096
Taiwo Awoniyi,2021,GER-Bundesliga,0.4578488372093023,0.4260919239848505,0.0830012709470899,-0.051244357722638,1.0,2020,0.6942496493688639,0.6942496493688639,1.8968023255813953,1.3081395348837208,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Takehiro Tomiyasu,2021,ITA-Serie A,0.0661521499448732,0.0756015299789632,0.0142325555583279,-0.0236819355924179,0.9,2020,0.1424050632911392,0.1424050632911392,0.5292171995589856,0.2646085997794928,0.14247660898399242,0.09696492195307051,1.1738422677101643,0.8669021305108874
Tanguy NDombele Alvaro,1819,FRA-Ligue 1,0.2674591381872214,0.0640175052514413,0.1244796053291939,0.0789620276065861,0.8,2018,0.3592814371257485,0.3592814371257485,1.036404160475483,1.5713224368499257,0.1243901930736094,0.08050706381799401,1.1828251365352067,0.83945176246747
Thiago Alcántara,1920,GER-Bundesliga,0.1522842639593908,0.1311088757126162,0.0556827128538625,-0.0345073246070878,1.0,2019,0.0482573726541555,0.0482573726541555,0.9137055837563453,1.015228426395939,0.15052263402589686,0.10303606013326061,1.2458638997492884,0.8899530972056109
Thiago Silva,1920,FRA-Ligue 1,0.0,0.0126420434042905,0.0,-0.0126420434042905,0.8,2019,0.0928792569659442,0.0928792569659442,0.34047919293820933,0.0,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Thilo Kehrer,2021,FRA-Ligue 1,0.0,0.0225423665221081,0.0323863163316205,-0.0549286828537286,0.8,2020,0.0807899461400359,0.0807899461400359,0.33686837180286966,0.16843418590143483,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Thomas Partey,1920,ESP-La Liga,0.1061320754716981,0.0694024776227174,0.0369399122208497,-0.0002103143718691,1.0,2019,0.1166558651976668,0.1166558651976668,1.1320754716981132,0.7075471698113208,0.12001657435742667,0.08010820708493388,1.069561977013158,0.7561656384672363
Tiemoué Bakayoko,1617,FRA-Ligue 1,0.1216216216216216,0.0795489534534312,0.042064994800131,7.673368059304964e-06,0.8,2016,0.1699716713881019,0.1699716713881019,1.135135135135135,0.5675675675675675,0.11869735333391775,0.08309402362739356,1.1412417079388386,0.828458156011306
Timo Werner,1920,GER-Bundesliga,1.1469026548672567,0.6746094274046147,0.3082609669165274,0.1640322605461146,1.0,2019,0.4836852207293666,0.4836852207293666,3.9185840707964603,1.688495575221239,0.15052263402589686,0.10303606013326061,1.2458638997492884,0.8899530972056109
Timothy Castagne,1920,ITA-Serie A,0.1532349602724177,0.1009212722885554,0.1363041392283326,-0.0839904512444703,0.9,2019,0.1915708812260536,0.1915708812260536,0.8683314415437002,1.072644721906924,0.14006362798283753,0.0933927030281109,1.3346376392847148,0.9836501880881074
Trevoh Chalobah,2021,FRA-Ligue 1,0.160786065207682,0.0944831013819265,0.029997627886013,0.0363053359397424,0.8,2020,0.0,0.0,0.5627512282268871,0.32157213041536403,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Tyler Adams,2021,GER-Bundesliga,0.0971922246220302,0.0673525497623061,0.0431209350342723,-0.0132812601745482,1.0,2020,0.0,0.0,0.3401727861771058,0.6803455723542116,0.13752107015121345,0.09596904295339548,1.1703065647184547,0.8602900536607867
Valon Behrami,1415,GER-Bundesliga,0.0,0.0184230184761257,0.0113448482104054,-0.0297678666865312,1.0,2014,0.0700934579439252,0.0700934579439252,0.46997389033942555,0.3289817232375979,0.12585429814326204,0.0891297410870744,1.2260459954240324,0.8856488696883693
Vicente Guaita,1718,ESP-La Liga,0.0,0.0,0.0044591517159433,-0.0044591517159433,1.0,2017,0.0,0.0,0.0,0.030303030303030304,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Vinicius Souza,2223,ESP-La Liga,0.0740436034553681,0.0341306415209121,0.0179420853304132,0.0219708766040427,1.0,2022,0.0336322869955156,0.0336322869955156,0.3702180172768408,0.4072398190045249,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Víctor Camarasa,1718,ESP-La Liga,0.071827613727055,0.1023316384030763,0.0916642899248163,-0.1221683146008375,1.0,2017,0.3108211818879509,0.2762854950115119,1.5083798882681565,0.9337589784517158,0.12332007499011235,0.09088967724842442,1.099915025068942,0.8134904087137277
Wahbi Khazri,1516,FRA-Ligue 1,0.6712243629583593,0.2554382859845573,0.2712565863527001,0.1445294906211017,0.8,2015,0.1092233009708738,0.1092233009708738,2.237414543194531,3.0205096333126167,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Wataru Endo,2223,GER-Bundesliga,0.2765448958688972,0.1586629135630193,0.1363637527662684,-0.0184817704603905,1.0,2022,0.0523864959254947,0.0523864959254947,1.3827244793444862,1.3827244793444862,0.1438281133071904,0.09941712680693564,1.1976565245214317,0.852762679303867
Wesley Fofana,1920,FRA-Ligue 1,0.0741962077493817,0.0612367130048198,0.0026765093898365,0.0102829853547253,0.8,2019,0.0,0.0,0.4451772464962902,0.1483924154987634,0.12111780511341333,0.08288253026821066,1.168083013704616,0.8623501722222123
Wesley Hoedt,1617,ITA-Serie A,0.0957446808510638,0.0610050688190583,0.006984560017256,0.0277550520147494,0.9,2016,0.0357142857142857,0.0357142857142857,0.9574468085106382,0.19148936170212766,0.12424289286205857,0.08514082416392892,1.2080415320839255,0.8913781504199302
William Saliba,2021,FRA-Ligue 1,0.05,0.0387044007889926,0.0019928550347685,0.0093027441762387,0.8,2020,0.1116625310173697,0.1116625310173697,0.3,0.1,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Wilson Odobert,2223,FRA-Ligue 1,0.3078677309007982,0.1507631661911986,0.0919893886968323,0.0651151760127671,0.8,2022,0.2093023255813953,0.2093023255813953,1.3854047890535919,1.1801596351197265,0.13535208715905508,0.09470209454725483,1.139376874087895,0.8425136237516067
Wout Faes,2021,FRA-Ligue 1,0.0310024112986565,0.0479512894429879,0.0016187971038856,-0.018567675248217,0.8,2020,0.0967741935483871,0.0967741935483871,0.34102652428522223,0.06200482259731313,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Xherdan Shaqiri,1415,ITA-Serie A,0.3653585926928281,0.0967740527126076,0.2669917619680035,0.0015927780122169,0.9,2014,0.3909266409266409,0.3909266409266409,2.4357239512855213,3.5317997293640055,0.12315198221923442,0.08455125186280919,1.2475606469571767,0.9252732097297275
Yoane Wissa,2021,FRA-Ligue 1,0.4678796880802079,0.3199307016289636,0.1194879573773671,0.0284610290738771,0.8,2020,0.5685407454200885,0.5685407454200885,1.9717786854808765,0.9691793538804307,0.12757076828999744,0.08555579955798066,1.1198783899592826,0.8015829200736356
Yohan Cabaye,1415,FRA-Ligue 1,0.1865284974093264,0.100242076779431,0.1024785060435533,-0.0161920854136579,0.8,2014,0.1979472140762463,0.0989736070381231,1.9585492227979275,0.839378238341969,0.11263332617924589,0.07415190993983715,1.079115209499508,0.7521590630429674
Youri Tielemans,1819,FRA-Ligue 1,0.3202846975088967,0.0979868373154162,0.1082617743769362,0.1140360858165443,0.8,2018,0.2843102843102843,0.2843102843102843,1.8149466192170818,1.0142348754448398,0.1243901930736094,0.08050706381799401,1.1828251365352067,0.83945176246747
Yves Bissouma,1718,FRA-Ligue 1,0.1735218508997429,0.1187248132969695,0.0437334416898633,0.01106359591291,0.8,2017,0.0,0.0,2.3714652956298203,0.6362467866323908,0.12230306888390616,0.0814024069134665,1.1736163730436393,0.8396652293432905
Zlatan Ibrahimovic,1516,FRA-Ligue 1,1.797884841363102,0.8392147064103923,0.3207373048904429,0.6379328300622669,0.8,2015,0.813141683778234,0.7392197125256673,5.4641598119858985,1.6216216216216215,0.1162467877906303,0.08239113878817568,1.1188144655972636,0.8171192961600087
Álex Moreno,2223,ESP-La Liga,0.2,0.1026244522382815,0.1151717839141686,-0.0177962361524502,1.0,2022,0.1742497579864472,0.1742497579864472,0.8666666666666667,0.6,0.1342348605964645,0.09165752809710537,1.1794918770542455,0.8330488230496258
Álvaro Morata,1617,ESP-La Liga,1.2895927601809956,0.6460042246006329,0.2604252364638165,0.3831632991165461,1.0,2016,0.7394876752054133,0.7394876752054133,3.733031674208145,1.153846153846154,0.11922709998595336,0.07874500423417105,1.1181375548225625,0.8041952895544978
Álvaro Negredo,1516,ESP-La Liga,0.5502183406113538,0.5308376723640156,0.2409140167017691,-0.2215333484544309,1.0,2015,0.4047042545831892,0.3424420615703908,3.065502183406114,1.0218340611353713,0.12593999927826008,0.09407751956217439,1.09916863848029,0.8087244986184323
